	model	year	price	transmission	mileage	fuelType	tax	mpg	engineSize	automaker	age
332	 Corolla	2019	21494	Automatic	7792	Hybrid	135	78.5	1.8	toyota	4
333	 Corolla	2019	21249	Automatic	10353	Hybrid	135	85.6	1.8	toyota	4
334	 Corolla	2019	21250	Automatic	7125	Hybrid	135	85.6	1.8	toyota	4
335	 Corolla	2019	21995	Automatic	8661	Hybrid	135	78.5	1.8	toyota	4
336	 Corolla	2019	22995	Automatic	4319	Hybrid	140	85.6	1.8	toyota	4
337	 RAV4	2017	20000	Automatic	30379	Hybrid	20	57.6	2.5	toyota	6
338	 RAV4	2017	16500	Manual	25271	Diesel	125	60.1	2	toyota	6
339	 RAV4	2016	15995	Manual	11291	Diesel	125	60.1	2	toyota	7
340	 RAV4	2015	13500	Manual	45757	Diesel	125	57.6	2	toyota	8
341	 RAV4	2017	22480	Automatic	25170	Hybrid	135	55.4	2.5	toyota	6
342	 RAV4	2015	13698	Automatic	43830	Diesel	260	42.2	2.2	toyota	8
343	 RAV4	2016	17998	Automatic	58377	Hybrid	20	55.4	2.5	toyota	7
344	 RAV4	2016	14998	Manual	40054	Diesel	125	60.1	2	toyota	7
345	 RAV4	2013	10998	Automatic	45322	Diesel	260	42.2	2.2	toyota	10
346	 RAV4	2016	13498	Manual	32061	Diesel	125	60.1	2	toyota	7
347	 RAV4	2017	17500	Automatic	26528	Petrol	145	43.5	2	toyota	6
348	 RAV4	2017	16498	Automatic	37539	Petrol	200	43.5	2	toyota	6
349	 RAV4	2014	9698	Manual	80049	Diesel	145	53	2	toyota	9
350	 RAV4	2016	14817	Manual	35286	Diesel	125	60.1	2	toyota	7
351	 RAV4	2019	29399	Automatic	9650	Hybrid	135	51.1	2.5	toyota	4
352	 RAV4	2019	32995	Automatic	7017	Hybrid	135	49.6	2.5	toyota	4
353	 RAV4	2016	19995	Automatic	40827	Hybrid	20	55.4	2.5	toyota	7
354	 RAV4	2016	20495	Automatic	18000	Hybrid	20	57.6	2.5	toyota	7
355	 RAV4	2016	21495	Automatic	29489	Hybrid	20	55.4	2.5	toyota	7
356	 RAV4	2019	29995	Automatic	20124	Hybrid	140	51.1	2.5	toyota	4
357	 RAV4	2016	20495	Automatic	41060	Hybrid	20	55.4	2.5	toyota	7
358	 RAV4	2017	20795	Automatic	25000	Hybrid	20	57.6	2.5	toyota	6
359	 RAV4	2015	11995	Manual	49150	Diesel	125	57.6	2	toyota	8
360	 RAV4	2016	13995	Manual	71046	Diesel	125	60.1	2	toyota	7
361	 RAV4	2014	12995	Manual	69401	Diesel	125	57.6	2	toyota	9
362	 RAV4	2016	14495	Manual	49097	Diesel	125	60.1	2	toyota	7
363	 RAV4	2016	14695	Manual	39591	Diesel	125	60.1	2	toyota	7
364	 RAV4	2019	29498	Automatic	9727	Hybrid	135	49.6	2.5	toyota	4
365	 RAV4	2019	31498	Automatic	9258	Hybrid	135	49.6	2.5	toyota	4
366	 RAV4	2014	11498	Automatic	47545	Diesel	260	42.2	2.2	toyota	9
367	 RAV4	2014	10998	Manual	50709	Diesel	150	53	2	toyota	9
368	 RAV4	2017	20498	Automatic	10957	Petrol	150	43.5	2	toyota	6
369	 RAV4	2013	10498	Manual	54057	Diesel	160	49.6	2.2	toyota	10
370	 RAV4	2015	9998	Manual	60998	Diesel	125	57.6	2	toyota	8
371	 RAV4	2015	12998	Manual	41486	Diesel	145	53	2	toyota	8
372	 RAV4	2017	13998	Manual	48713	Diesel	125	60.1	2	toyota	6
373	 RAV4	2017	14698	Manual	50039	Diesel	145	60.1	2	toyota	6
374	 RAV4	2019	28998	Automatic	10910	Hybrid	135	51.1	2.5	toyota	4
375	 RAV4	2018	19698	Automatic	21893	Petrol	145	43.5	2	toyota	5
376	 RAV4	2015	15298	Semi-Auto	21232	Petrol	235	39.2	2	toyota	8
377	 RAV4	2019	37440	Automatic	2764	Hybrid	135	51.1	2.5	toyota	4
378	 RAV4	2016	20990	Automatic	18880	Hybrid	20	57.6	2.5	toyota	7
379	 RAV4	2017	19998	Automatic	10028	Petrol	145	43.5	2	toyota	6
380	 RAV4	2017	20990	Automatic	29515	Hybrid	20	57.6	2.5	toyota	6
381	 RAV4	2016	23990	Automatic	25614	Hybrid	20	55.4	2.5	toyota	7
382	 RAV4	2016	23990	Automatic	20101	Hybrid	20	55.4	2.5	toyota	7
383	 RAV4	2016	13495	Manual	30124	Diesel	125	60.1	2	toyota	7
384	 RAV4	2017	15995	Manual	59205	Diesel	125	60.1	2	toyota	6
385	 RAV4	2016	17495	Automatic	58100	Hybrid	20	55.4	2.5	toyota	7
386	 RAV4	2014	12998	Automatic	41389	Diesel	260	42.2	2.2	toyota	9
387	 RAV4	2016	13998	Manual	36030	Diesel	125	60.1	2	toyota	7
388	 RAV4	2017	14998	Manual	32087	Diesel	145	60.1	2	toyota	6
389	 RAV4	2016	19498	Automatic	19618	Hybrid	20	57.6	2.5	toyota	7
390	 RAV4	2019	34990	Automatic	5000	Hybrid	135	49.6	2.5	toyota	4
391	 RAV4	2015	9998	Manual	81503	Diesel	125	57.6	2	toyota	8
392	 RAV4	2017	16295	Manual	34633	Diesel	125	60.1	2	toyota	6
393	 RAV4	2015	13495	Manual	28308	Diesel	150	53	2	toyota	8
394	 RAV4	2016	15200	Manual	27232	Diesel	125	60.1	2	toyota	7
395	 RAV4	2017	24070	Automatic	14766	Hybrid	135	55.4	2.5	toyota	6
396	 RAV4	2016	19970	Automatic	35445	Hybrid	20	57.6	2.5	toyota	7
397	 RAV4	2019	29570	Automatic	7823	Hybrid	135	51.1	2.5	toyota	4
398	 RAV4	2017	14498	Manual	41201	Diesel	145	60.1	2	toyota	6
399	 RAV4	2016	17995	Automatic	49254	Hybrid	20	55.4	2.5	toyota	7
400	 RAV4	2019	27570	Automatic	15581	Hybrid	135	52.3	2.5	toyota	4
401	 RAV4	2019	34990	Automatic	5660	Hybrid	140	49.6	2.5	toyota	4
402	 RAV4	2015	14490	Automatic	59454	Diesel	265	42.2	2.2	toyota	8
403	 RAV4	2017	14495	Manual	37893	Diesel	125	60.1	2	toyota	6
404	 RAV4	2017	23070	Automatic	23605	Hybrid	20	55.4	2.5	toyota	6
405	 RAV4	2019	29995	Automatic	9709	Hybrid	135	49.6	2.5	toyota	4
406	 RAV4	2014	9798	Manual	77512	Diesel	145	53	2	toyota	9
407	 RAV4	2016	14498	Manual	23485	Diesel	125	60.1	2	toyota	7
408	 RAV4	2016	14998	Manual	28083	Diesel	125	60.1	2	toyota	7
409	 RAV4	2014	11998	Semi-Auto	51258	Petrol	235	39.2	2	toyota	9
410	 RAV4	2014	10995	Manual	59627	Diesel	125	57.6	2	toyota	9
411	 RAV4	2019	27293	Automatic	19814	Hybrid	135	49.6	2.5	toyota	4
412	 RAV4	2017	19988	Automatic	31057	Hybrid	135	57.6	2.5	toyota	6
413	 RAV4	2014	9998	Manual	78650	Diesel	160	49.6	2.2	toyota	9
414	 RAV4	2017	21971	Automatic	37258	Hybrid	20	55.4	2.5	toyota	6
415	 RAV4	2016	19452	Automatic	27176	Hybrid	20	57.6	2.5	toyota	7
416	 RAV4	2017	20667	Automatic	25000	Hybrid	20	57.6	2.5	toyota	6
417	 RAV4	2013	10990	Automatic	45000	Diesel	260	42.2	2.2	toyota	10
418	 RAV4	2017	18495	Automatic	40101	Hybrid	20	57.6	2.5	toyota	6
419	 RAV4	2016	13995	Manual	38338	Diesel	125	60.1	2	toyota	7
420	 RAV4	2019	31995	Automatic	11970	Hybrid	140	49.6	2.5	toyota	4
421	 RAV4	2019	31995	Automatic	11728	Hybrid	140	49.6	2.5	toyota	4
422	 RAV4	2017	19990	Automatic	29802	Hybrid	135	55.4	2.5	toyota	6
423	 RAV4	2016	14295	Manual	31887	Diesel	125	60.1	2	toyota	7
424	 RAV4	2017	22795	Automatic	20216	Hybrid	20	55.4	2.5	toyota	6
425	 RAV4	2016	18500	Automatic	46035	Hybrid	20	55.4	2.5	toyota	7
426	 RAV4	2015	11495	Manual	44652	Diesel	150	53	2	toyota	8
427	 RAV4	2014	10999	Manual	57942	Diesel	145	53	2	toyota	9
428	 RAV4	2017	21998	Automatic	13285	Hybrid	135	57.6	2.5	toyota	6
429	 RAV4	2016	17250	Automatic	60602	Hybrid	20	55.4	2.5	toyota	7
430	 RAV4	2016	18695	Automatic	46035	Hybrid	20	55.4	2.5	toyota	7
431	 RAV4	2017	13998	Manual	32815	Diesel	125	60.1	2	toyota	6
432	 RAV4	2014	9780	Manual	88870	Diesel	125	57.6	2	toyota	9
433	 RAV4	2016	18998	Automatic	30117	Hybrid	20	57.6	2.5	toyota	7
434	 RAV4	2015	10995	Manual	63000	Diesel	165	49.6	2.2	toyota	8
435	 RAV4	2017	22995	Automatic	28486	Hybrid	20	55.4	2.5	toyota	6
436	 RAV4	2016	19490	Automatic	30000	Hybrid	20	57.6	2.5	toyota	7
437	 RAV4	2015	12480	Automatic	45848	Diesel	265	42.2	2.2	toyota	8
438	 RAV4	2017	21000	Automatic	27999	Hybrid	135	57.6	2.5	toyota	6
439	 RAV4	2016	21000	Automatic	31059	Hybrid	20	55.4	2.5	toyota	7
440	 RAV4	2017	22000	Automatic	19511	Hybrid	20	55.4	2.5	toyota	6
441	 RAV4	2016	12498	Manual	49814	Diesel	125	60.1	2	toyota	7
442	 RAV4	2018	25500	Automatic	18861	Hybrid	135	55.4	2.5	toyota	5
443	 RAV4	2017	19998	Automatic	41351	Hybrid	20	55.4	2.5	toyota	6
444	 RAV4	2013	9990	Manual	59934	Diesel	165	49.6	2.2	toyota	10
445	 RAV4	2017	16675	Manual	22565	Diesel	125	60.1	2	toyota	6
446	 RAV4	2019	29000	Automatic	10853	Hybrid	135	51.1	2.5	toyota	4
447	 RAV4	2016	13000	Manual	56437	Diesel	125	60.1	2	toyota	7
448	 RAV4	2016	23000	Automatic	15364	Hybrid	20	55.4	2.5	toyota	7
449	 RAV4	2013	9945	Manual	62541	Diesel	165	49.6	2.2	toyota	10
450	 RAV4	2019	33880	Automatic	7576	Hybrid	140	49.6	2.5	toyota	4
451	 RAV4	2017	21480	Automatic	39833	Hybrid	20	55.4	2.5	toyota	6
452	 RAV4	2019	27790	Automatic	16360	Hybrid	135	51.1	2.5	toyota	4
453	 RAV4	2016	17795	Automatic	37852	Hybrid	20	57.6	2.5	toyota	7
454	 RAV4	2016	21298	Automatic	4671	Hybrid	20	57.6	2.5	toyota	7
455	 RAV4	2016	19287	Automatic	49962	Hybrid	20	55.4	2.5	toyota	7
456	 RAV4	2013	9250	Manual	70964	Diesel	165	49.6	2.2	toyota	10
457	 RAV4	2014	11000	Manual	52561	Diesel	125	57.6	2	toyota	9
458	 RAV4	2015	13200	Manual	10763	Diesel	125	57.6	2	toyota	8
459	 RAV4	2019	29980	Automatic	6691	Hybrid	135	49.6	2.5	toyota	4
460	 RAV4	2016	19995	Automatic	24757	Hybrid	20	57.6	2.5	toyota	7
461	 RAV4	2016	18995	Automatic	43546	Hybrid	20	55.4	2.5	toyota	7
462	 RAV4	2017	19480	Automatic	10985	Petrol	200	43.5	2	toyota	6
463	 RAV4	2016	18498	Automatic	31522	Hybrid	20	57.6	2.5	toyota	7
464	 RAV4	2017	18490	Automatic	30305	Petrol	145	43.5	2	toyota	6
465	 RAV4	2016	19490	Automatic	32311	Hybrid	20	57.6	2.5	toyota	7
466	 RAV4	2017	22995	Automatic	25889	Hybrid	20	55.4	2.5	toyota	6
467	 RAV4	2017	18995	Automatic	39000	Hybrid	140	57.6	2.5	toyota	6
468	 RAV4	2017	18490	Automatic	30724	Petrol	205	43.5	2	toyota	6
469	 RAV4	2014	10490	Manual	67712	Diesel	150	53	2	toyota	9
470	 RAV4	2016	16980	Automatic	24560	Petrol	205	43.5	2	toyota	7
471	 RAV4	2014	10995	Manual	49429	Diesel	150	53	2	toyota	9
472	 RAV4	2016	21495	Automatic	13586	Hybrid	20	57.6	2.5	toyota	7
473	 RAV4	2019	33595	Automatic	8000	Hybrid	140	49.6	2.5	toyota	4
474	 RAV4	2016	14995	Manual	27762	Diesel	125	60.1	2	toyota	7
475	 RAV4	2016	21995	Automatic	16000	Hybrid	20	55.4	2.5	toyota	7
476	 RAV4	2016	14295	Manual	22262	Diesel	125	60.1	2	toyota	7
477	 RAV4	2017	17390	Automatic	28546	Petrol	205	43.5	2	toyota	6
478	 RAV4	2016	16980	Manual	19570	Diesel	125	60.1	2	toyota	7
479	 RAV4	2017	12998	Manual	57423	Diesel	150	60.1	2	toyota	6
480	 RAV4	2017	20290	Automatic	27498	Hybrid	140	57.6	2.5	toyota	6
481	 RAV4	2017	20690	Automatic	48265	Hybrid	20	55.4	2.5	toyota	6
482	 RAV4	2016	13290	Manual	38655	Diesel	125	60.1	2	toyota	7
483	 RAV4	2017	19000	Automatic	16000	Petrol	200	43.5	2	toyota	6
484	 RAV4	2017	20498	Automatic	20829	Hybrid	135	57.6	2.5	toyota	6
485	 RAV4	2016	19490	Automatic	11544	Hybrid	20	57.6	2.5	toyota	7
486	 RAV4	2016	21990	Automatic	39039	Hybrid	20	55.4	2.5	toyota	7
487	 RAV4	2020	31790	Automatic	1652	Hybrid	135	49.6	2.5	toyota	3
488	 RAV4	2016	15990	Manual	20553	Diesel	125	60.1	2	toyota	7
489	 RAV4	2016	20790	Automatic	32132	Hybrid	20	55.4	2.5	toyota	7
490	 RAV4	2017	19995	Automatic	30489	Hybrid	140	57.6	2.5	toyota	6
491	 RAV4	2015	13690	Automatic	50417	Diesel	265	42.2	2.2	toyota	8
492	 RAV4	2017	21990	Automatic	14562	Hybrid	20	57.6	2.5	toyota	6
493	 RAV4	2016	18490	Automatic	40049	Hybrid	20	57.6	2.5	toyota	7
494	 RAV4	2013	11995	Manual	29445	Diesel	160	49.6	2.2	toyota	10
495	 RAV4	2018	22995	Automatic	13833	Petrol	145	43.5	2	toyota	5
496	 RAV4	2016	18995	Automatic	31492	Hybrid	20	57.6	2.5	toyota	7
497	 RAV4	2016	18710	Automatic	37971	Hybrid	20	57.6	2.5	toyota	7
498	 RAV4	2017	18798	Automatic	37386	Hybrid	20	57.6	2.5	toyota	6
499	 RAV4	2017	20995	Automatic	25601	Hybrid	20	57.6	2.5	toyota	6
500	 RAV4	2016	13610	Automatic	60841	Petrol	200	43.5	2	toyota	7
501	 RAV4	2017	20990	Automatic	17681	Petrol	145	43.5	2	toyota	6
502	 RAV4	2017	19995	Automatic	39343	Hybrid	20	57.6	2.5	toyota	6
503	 RAV4	2016	23995	Automatic	16551	Hybrid	20	55.4	2.5	toyota	7
504	 RAV4	2017	19995	Automatic	29655	Hybrid	140	57.6	2.5	toyota	6
505	 RAV4	2017	21498	Automatic	21263	Hybrid	20	57.6	2.5	toyota	6
506	 RAV4	2017	21995	Automatic	22329	Hybrid	20	57.6	2.5	toyota	6
507	 RAV4	2016	14995	Manual	25801	Diesel	125	60.1	2	toyota	7
508	 RAV4	2015	11795	Automatic	48125	Diesel	260	42.2	2.2	toyota	8
509	 RAV4	2016	18995	Automatic	46531	Hybrid	20	57.6	2.5	toyota	7
510	 RAV4	2017	20000	Automatic	25303	Hybrid	20	57.6	2.5	toyota	6
511	 RAV4	2017	21795	Automatic	22726	Hybrid	20	57.6	2.5	toyota	6
512	 RAV4	2017	15295	Manual	39624	Diesel	145	60.1	2	toyota	6
513	 RAV4	2017	21095	Automatic	8992	Hybrid	20	57.6	2.5	toyota	6
514	 RAV4	2017	19995	Automatic	31685	Hybrid	20	55.4	2.5	toyota	6
515	 RAV4	2017	21500	Automatic	27751	Hybrid	20	55.4	2.5	toyota	6
516	 RAV4	2018	19990	Automatic	23165	Petrol	145	43.5	2	toyota	5
517	 RAV4	2015	9547	Manual	60148	Diesel	125	57.6	2	toyota	8
518	 RAV4	2018	25980	Automatic	10864	Hybrid	140	55.4	2.5	toyota	5
519	 RAV4	2020	33995	Automatic	1500	Hybrid	135	51.1	2.5	toyota	3
520	 RAV4	2017	15995	Manual	22864	Diesel	145	60.1	2	toyota	6
521	 RAV4	2016	14499	Manual	32070	Diesel	125	60.1	2	toyota	7
522	 RAV4	2017	14450	Manual	61000	Diesel	150	60.1	2	toyota	6
523	 RAV4	2016	20349	Automatic	8080	Hybrid	20	57.6	2.5	toyota	7
524	 RAV4	2016	13900	Manual	14152	Diesel	125	60.1	2	toyota	7
525	 RAV4	2016	18590	Automatic	30635	Hybrid	20	57.6	2.5	toyota	7
526	 RAV4	2016	13790	Manual	37849	Diesel	125	60.1	2	toyota	7
527	 RAV4	2016	14288	Manual	30100	Diesel	125	60.1	2	toyota	7
528	 RAV4	2015	13499	Manual	18200	Diesel	125	57.6	2	toyota	8
529	 RAV4	2017	16711	Manual	17000	Diesel	125	60.1	2	toyota	6
530	 RAV4	2015	13330	Automatic	36426	Petrol	235	39.2	2	toyota	8
531	 RAV4	2016	13999	Manual	31457	Diesel	125	60.1	2	toyota	7
532	 RAV4	2014	12495	Manual	30726	Diesel	145	53	2	toyota	9
533	 RAV4	2016	18999	Automatic	24770	Hybrid	20	57.6	2.5	toyota	7
534	 RAV4	2017	18562	Manual	11556	Diesel	125	60.1	2	toyota	6
535	 RAV4	2017	15293	Manual	26191	Diesel	125	60.1	2	toyota	6
536	 RAV4	2019	33626	Automatic	7191	Hybrid	135	49.6	2.5	toyota	4
537	 RAV4	2015	12711	Manual	56203	Diesel	150	53	2	toyota	8
538	 RAV4	2013	10311	Manual	57299	Diesel	165	49.6	2.2	toyota	10
539	 RAV4	2016	20298	Automatic	18078	Hybrid	20	57.6	2.5	toyota	7
540	 RAV4	2017	17235	Automatic	65452	Hybrid	20	57.6	2.5	toyota	6
541	 RAV4	2017	21508	Automatic	17807	Hybrid	20	57.6	2.5	toyota	6
542	 RAV4	2017	21766	Automatic	15507	Hybrid	20	57.6	2.5	toyota	6
543	 RAV4	2015	12232	Manual	46000	Diesel	150	53	2	toyota	8
544	 RAV4	2018	25991	Automatic	13000	Hybrid	140	55.4	2.5	toyota	5
545	 RAV4	2017	21322	Automatic	19849	Hybrid	20	57.6	2.5	toyota	6
546	 RAV4	2016	21192	Automatic	24281	Hybrid	20	55.4	2.5	toyota	7
547	 RAV4	2019	32860	Automatic	4271	Hybrid	135	49.6	2.5	toyota	4
548	 RAV4	2016	20791	Automatic	35046	Hybrid	20	55.4	2.5	toyota	7
549	 RAV4	2019	33892	Automatic	7735	Hybrid	135	49.6	2.5	toyota	4
550	 RAV4	2017	22362	Automatic	7408	Hybrid	20	57.6	2.5	toyota	6
551	 RAV4	2016	20000	Automatic	13322	Hybrid	20	57.6	2.5	toyota	7
552	 RAV4	2016	23691	Automatic	13281	Hybrid	20	55.4	2.5	toyota	7
553	 RAV4	2017	15200	Manual	47026	Diesel	125	60.1	2	toyota	6
554	 RAV4	2017	17995	Automatic	35509	Petrol	205	43.5	2	toyota	6
555	 RAV4	2016	19991	Automatic	25252	Hybrid	20	57.6	2.5	toyota	7
556	 RAV4	2017	21323	Automatic	19986	Hybrid	20	57.6	2.5	toyota	6
557	 RAV4	2017	20182	Automatic	25714	Petrol	145	43.5	2	toyota	6
558	 RAV4	2013	10191	Manual	54115	Diesel	160	49.6	2.2	toyota	10
559	 RAV4	2017	14897	Manual	37100	Diesel	150	60.1	2	toyota	6
560	 RAV4	2016	19599	Automatic	45950	Hybrid	20	55.4	2.5	toyota	7
561	 RAV4	2015	14999	Automatic	33481	Diesel	260	42.2	2.2	toyota	8
562	 RAV4	2017	19250	Automatic	34000	Hybrid	20	57.6	2.5	toyota	6
563	 RAV4	2014	11990	Manual	34050	Diesel	150	53	2	toyota	9
564	 RAV4	2015	11999	Manual	64609	Diesel	145	53	2	toyota	8
565	 RAV4	2017	15999	Manual	27170	Diesel	150	60.1	2	toyota	6
566	 RAV4	2017	14500	Manual	33432	Diesel	125	60.1	2	toyota	6
567	 RAV4	2016	19999	Automatic	55185	Hybrid	20	57.6	2.5	toyota	7
568	 RAV4	2019	29550	Automatic	8357	Hybrid	135	49.6	2.5	toyota	4
569	 RAV4	2017	14695	Manual	40376	Diesel	125	60.1	2	toyota	6
570	 RAV4	2017	18995	Automatic	21676	Petrol	205	43.5	2	toyota	6
571	 RAV4	2016	15495	Automatic	43000	Petrol	205	43.5	2	toyota	7
572	 RAV4	2018	17590	Manual	29883	Diesel	145	60.1	2	toyota	5
573	 RAV4	2017	21999	Automatic	19296	Hybrid	20	57.6	2.5	toyota	6
574	 RAV4	2019	30000	Automatic	6677	Hybrid	135	49.6	2.5	toyota	4
575	 RAV4	2017	20750	Automatic	18750	Hybrid	20	55.4	2.5	toyota	6
576	 RAV4	2017	19999	Automatic	13069	Petrol	150	43.5	2	toyota	6
577	 RAV4	2014	14295	Semi-Auto	31306	Petrol	235	39.2	2	toyota	9
578	 RAV4	2017	23895	Automatic	30524	Hybrid	140	55.4	2.5	toyota	6
579	 RAV4	2017	20000	Automatic	18800	Hybrid	20	57.6	2.5	toyota	6
580	 RAV4	2017	21000	Automatic	7700	Hybrid	20	57.6	2.5	toyota	6
581	 RAV4	2017	17900	Automatic	44687	Hybrid	140	57.6	2.5	toyota	6
582	 RAV4	2016	17295	Automatic	39510	Hybrid	20	57.6	2.5	toyota	7
583	 RAV4	2017	15450	Manual	19200	Diesel	125	60.1	2	toyota	6
584	 RAV4	2013	12495	Automatic	30524	Diesel	260	42.2	2.2	toyota	10
585	 RAV4	2016	21250	Automatic	18501	Hybrid	20	57.6	2.5	toyota	7
586	 RAV4	2016	22075	Automatic	38000	Hybrid	20	55.4	2.5	toyota	7
587	 RAV4	2017	20795	Automatic	28128	Hybrid	20	57.6	2.5	toyota	6
588	 RAV4	2016	19490	Automatic	6254	Petrol	200	43.5	2	toyota	7
589	 RAV4	2016	14650	Manual	22080	Diesel	125	60.1	2	toyota	7
590	 RAV4	2014	10995	Manual	41411	Diesel	125	57.6	2	toyota	9
591	 RAV4	2016	19990	Automatic	26128	Hybrid	20	57.6	2.5	toyota	7
592	 RAV4	2016	20790	Automatic	32196	Hybrid	20	55.4	2.5	toyota	7
593	 RAV4	2017	18000	Automatic	33128	Petrol	205	43.5	2	toyota	6
594	 RAV4	2016	14010	Manual	47000	Diesel	125	60.1	2	toyota	7
595	 RAV4	2017	16000	Manual	38000	Diesel	145	60.1	2	toyota	6
596	 RAV4	2013	10500	Manual	57962	Diesel	160	49.6	2.2	toyota	10
597	 RAV4	2017	25000	Automatic	22860	Hybrid	20	55.4	2.5	toyota	6
598	 RAV4	2017	14795	Manual	47362	Diesel	125	60.1	2	toyota	6
599	 RAV4	2017	20870	Automatic	30096	Hybrid	135	57.6	2.5	toyota	6
600	 RAV4	2017	15995	Manual	18000	Diesel	125	60.1	2	toyota	6
601	 RAV4	2016	20250	Automatic	29200	Hybrid	20	57.6	2.5	toyota	7
602	 RAV4	2017	15750	Manual	32804	Diesel	150	60.1	2	toyota	6
603	 RAV4	2016	20995	Automatic	40006	Hybrid	20	57.6	2.5	toyota	7
604	 RAV4	2013	12295	Manual	43573	Diesel	125	57.6	2	toyota	10
605	 RAV4	2017	15895	Manual	42810	Diesel	125	60.1	2	toyota	6
606	 RAV4	2017	17295	Manual	31057	Diesel	150	60.1	2	toyota	6
607	 RAV4	2016	23995	Automatic	23750	Hybrid	20	55.4	2.5	toyota	7
608	 RAV4	2017	18995	Automatic	40312	Hybrid	135	57.6	2.5	toyota	6
609	 RAV4	2016	15995	Manual	37531	Diesel	125	60.1	2	toyota	7
610	 RAV4	2017	22995	Automatic	31284	Hybrid	135	55.4	2.5	toyota	6
611	 RAV4	2016	21995	Automatic	22531	Hybrid	20	55.4	2.5	toyota	7
612	 RAV4	2015	11395	Manual	66973	Diesel	125	57.6	2	toyota	8
613	 RAV4	2017	19862	Automatic	42596	Hybrid	20	57.6	2.5	toyota	6
614	 RAV4	2016	21018	Automatic	57500	Hybrid	20	57.6	2.5	toyota	7
615	 RAV4	2017	20112	Automatic	62734	Hybrid	20	55.4	2.5	toyota	6
616	 RAV4	2016	20495	Automatic	32754	Petrol	200	43.5	2	toyota	7
617	 RAV4	2019	32495	Automatic	12740	Hybrid	135	49.6	2.5	toyota	4
618	 RAV4	2017	21395	Automatic	53569	Hybrid	20	55.4	2.5	toyota	6
619	 RAV4	2018	22346	Automatic	10116	Petrol	145	48.7	2	toyota	5
620	 RAV4	2016	21271	Automatic	27361	Hybrid	20	55.4	2.5	toyota	7
621	 RAV4	2015	11804	Manual	38999	Diesel	125	57.6	2	toyota	8
622	 RAV4	2016	18995	Automatic	47339	Hybrid	20	57.6	2.5	toyota	7
623	 RAV4	2020	36500	Automatic	1114	Hybrid	135	49.6	2.5	toyota	3
624	 RAV4	2016	16700	Automatic	63016	Hybrid	20	57.6	2.5	toyota	7
625	 RAV4	2015	10500	Manual	52462	Diesel	125	57.6	2	toyota	8
626	 RAV4	2016	21000	Automatic	14000	Hybrid	20	57.6	2.5	toyota	7
627	 RAV4	2015	14000	Automatic	47291	Diesel	265	42.2	2.2	toyota	8
628	 RAV4	2017	19000	Automatic	25981	Petrol	145	43.5	2	toyota	6
629	 RAV4	2016	22000	Automatic	37713	Hybrid	20	55.4	2.5	toyota	7
630	 RAV4	2016	13599	Manual	43733	Diesel	125	60.1	2	toyota	7
631	 RAV4	2016	19545	Automatic	51242	Hybrid	20	55.4	2.5	toyota	7
632	 RAV4	2016	16217	Automatic	24431	Petrol	200	43.5	2	toyota	7
633	 RAV4	2017	20750	Automatic	25596	Hybrid	20	57.6	2.5	toyota	6
634	 RAV4	2019	29903	Automatic	9000	Hybrid	140	51.1	2.5	toyota	4
635	 RAV4	2013	11270	Automatic	67000	Diesel	265	42.2	2.2	toyota	10
636	 RAV4	2017	21995	Automatic	32480	Hybrid	20	57.6	2.5	toyota	6
637	 RAV4	2017	21692	Automatic	23237	Hybrid	135	57.6	2.5	toyota	6
638	 RAV4	2017	22485	Automatic	32814	Hybrid	20	55.4	2.5	toyota	6
639	 RAV4	2018	27006	Automatic	13627	Hybrid	135	55.4	2.5	toyota	5
640	 RAV4	2016	20444	Automatic	16745	Hybrid	20	57.6	2.5	toyota	7
641	 RAV4	2016	17750	Automatic	18863	Petrol	205	43.5	2	toyota	7
642	 RAV4	2017	20999	Automatic	11500	Petrol	200	43.5	2	toyota	6
643	 RAV4	2017	17995	Manual	36000	Diesel	125	60.1	2	toyota	6
644	 RAV4	2017	18991	Automatic	33900	Petrol	150	43.5	2	toyota	6
645	 RAV4	2013	9991	Manual	63808	Diesel	165	49.6	2.2	toyota	10
646	 RAV4	2016	23490	Automatic	26895	Hybrid	20	55.4	2.5	toyota	7
647	 RAV4	2019	29900	Automatic	16885	Hybrid	135	49.6	2.5	toyota	4
648	 RAV4	2014	10201	Manual	58941	Diesel	150	53	2	toyota	9
649	 RAV4	2013	13495	Semi-Auto	34201	Petrol	235	39.2	2	toyota	10
650	 RAV4	2016	19995	Automatic	41643	Hybrid	20	57.6	2.5	toyota	7
651	 RAV4	2016	19995	Automatic	31186	Hybrid	20	57.6	2.5	toyota	7
652	 RAV4	2016	20595	Automatic	27816	Hybrid	20	57.6	2.5	toyota	7
653	 RAV4	2016	17695	Automatic	26650	Petrol	200	43.5	2	toyota	7
654	 RAV4	2016	18823	Automatic	30045	Hybrid	20	57.6	2.5	toyota	7
655	 RAV4	2016	20066	Automatic	18976	Hybrid	20	57.6	2.5	toyota	7
656	 RAV4	2016	18796	Automatic	40586	Hybrid	20	57.6	2.5	toyota	7
657	 RAV4	2019	30999	Automatic	10768	Hybrid	140	51.1	2.5	toyota	4
658	 RAV4	2017	19995	Automatic	15375	Petrol	200	43.5	2	toyota	6
659	 RAV4	2016	20491	Automatic	11098	Hybrid	20	57.6	2.5	toyota	7
660	 RAV4	2017	20380	Automatic	26018	Hybrid	20	57.6	2.5	toyota	6
